,County,County Code,Year,Year Code,Cause of death,Deaths,Population,Crude Rate
314,"Clinton County, IL",17027,2016,2016,Unspecified dementia,21,37729,55
315,"Clinton County, IL",17027,2016,2016,"Acute myocardial infarction, unspecified",50,37729,132
316,"Clinton County, IL",17027,2016,2016,Congestive heart failure,22,37729,58
317,"Clinton County, IL",17027,2016,2016,"Pneumonia, unspecified",12,37729,0
318,"Clinton County, IL",17027,2016,2016,"Chronic obstructive pulmonary disease, unspecified",13,37729,0
319,"Clinton County, IL",17027,2017,2017,"Bronchus or lung, unspecified - Malignant neoplasms",20,37614,53
320,"Clinton County, IL",17027,2017,2017,Unspecified dementia,19,37614,0
321,"Clinton County, IL",17027,2017,2017,"Alzheimer disease, unspecified",11,37614,0
322,"Clinton County, IL",17027,2017,2017,"Acute myocardial infarction, unspecified",49,37614,130
323,"Clinton County, IL",17027,2017,2017,Atherosclerotic heart disease,12,37614,0
324,"Clinton County, IL",17027,2017,2017,Congestive heart failure,22,37614,58
325,"Clinton County, IL",17027,2017,2017,"Stroke, not specified as haemorrhage or infarction",17,37614,0
326,"Clinton County, IL",17027,2017,2017,"Chronic obstructive pulmonary disease, unspecified",17,37614,0
327,"Clinton County, IL",17027,2018,2018,"Bronchus or lung, unspecified - Malignant neoplasms",21,37639,55
328,"Clinton County, IL",17027,2018,2018,Unspecified dementia,18,37639,0
329,"Clinton County, IL",17027,2018,2018,"Alzheimer disease, unspecified",16,37639,0
330,"Clinton County, IL",17027,2018,2018,"Acute myocardial infarction, unspecified",28,37639,74
331,"Clinton County, IL",17027,2018,2018,Atherosclerotic heart disease,18,37639,0
332,"Clinton County, IL",17027,2018,2018,Congestive heart failure,14,37639,0
333,"Clinton County, IL",17027,2018,2018,"Stroke, not specified as haemorrhage or infarction",11,37639,0
334,"Clinton County, IL",17027,2018,2018,"Chronic obstructive pulmonary disease, unspecified",18,37639,0
335,"Clinton County, IL",17027,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",20,37562,53
336,"Clinton County, IL",17027,2019,2019,Unspecified dementia,14,37562,0
337,"Clinton County, IL",17027,2019,2019,Parkinson disease,11,37562,0
338,"Clinton County, IL",17027,2019,2019,"Alzheimer disease, unspecified",11,37562,0
339,"Clinton County, IL",17027,2019,2019,"Acute myocardial infarction, unspecified",22,37562,58
340,"Clinton County, IL",17027,2019,2019,Atherosclerotic heart disease,16,37562,0
341,"Clinton County, IL",17027,2019,2019,Congestive heart failure,20,37562,53
342,"Clinton County, IL",17027,2019,2019,"Chronic obstructive pulmonary disease, unspecified",12,37562,0
343,"Coles County, IL",17029,2016,2016,"Colon, unspecified - Malignant neoplasms",14,52343,0
344,"Coles County, IL",17029,2016,2016,"Bronchus or lung, unspecified - Malignant neoplasms",26,52343,49
345,"Coles County, IL",17029,2016,2016,Unspecified dementia,16,52343,0
346,"Coles County, IL",17029,2016,2016,"Alzheimer disease, unspecified",21,52343,40
347,"Coles County, IL",17029,2016,2016,Essential (primary) hypertension,16,52343,0
348,"Coles County, IL",17029,2016,2016,"Acute myocardial infarction, unspecified",21,52343,40
349,"Coles County, IL",17029,2016,2016,Atherosclerotic heart disease,44,52343,84
350,"Coles County, IL",17029,2016,2016,Congestive heart failure,18,52343,0
351,"Coles County, IL",17029,2016,2016,"Stroke, not specified as haemorrhage or infarction",17,52343,0
352,"Coles County, IL",17029,2016,2016,"Chronic obstructive pulmonary disease, unspecified",30,52343,57
353,"Coles County, IL",17029,2017,2017,"Bronchus or lung, unspecified - Malignant neoplasms",29,51979,55
354,"Coles County, IL",17029,2017,2017,Unspecified dementia,19,51979,0
355,"Coles County, IL",17029,2017,2017,"Alzheimer disease, unspecified",14,51979,0
356,"Coles County, IL",17029,2017,2017,"Acute myocardial infarction, unspecified",17,51979,0
357,"Coles County, IL",17029,2017,2017,Atherosclerotic heart disease,34,51979,65
358,"Coles County, IL",17029,2017,2017,Congestive heart failure,29,51979,55
359,"Coles County, IL",17029,2017,2017,"Stroke, not specified as haemorrhage or infarction",13,51979,0
360,"Coles County, IL",17029,2017,2017,"Pneumonia, unspecified",11,51979,0
361,"Coles County, IL",17029,2017,2017,"Chronic obstructive pulmonary disease, unspecified",25,51979,48
362,"Coles County, IL",17029,2018,2018,"Bronchus or lung, unspecified - Malignant neoplasms",21,50885,41
363,"Coles County, IL",17029,2018,2018,Unspecified dementia,36,50885,70
364,"Coles County, IL",17029,2018,2018,"Alzheimer disease, unspecified",20,50885,39
365,"Coles County, IL",17029,2018,2018,Essential (primary) hypertension,14,50885,0
366,"Coles County, IL",17029,2018,2018,Atherosclerotic heart disease,40,50885,78
367,"Coles County, IL",17029,2018,2018,Congestive heart failure,18,50885,0
368,"Coles County, IL",17029,2018,2018,"Stroke, not specified as haemorrhage or infarction",25,50885,49
369,"Coles County, IL",17029,2018,2018,"Pneumonia, unspecified",14,50885,0
370,"Coles County, IL",17029,2018,2018,"Chronic obstructive pulmonary disease, unspecified",21,50885,41
371,"Coles County, IL",17029,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",29,50621,57
372,"Coles County, IL",17029,2019,2019,Unspecified dementia,28,50621,55
373,"Coles County, IL",17029,2019,2019,"Alzheimer disease, unspecified",17,50621,0
374,"Coles County, IL",17029,2019,2019,"Senile degeneration of brain, not elsewhere classified",11,50621,0
375,"Coles County, IL",17029,2019,2019,Essential (primary) hypertension,27,50621,53
376,"Coles County, IL",17029,2019,2019,"Acute myocardial infarction, unspecified",11,50621,0
377,"Coles County, IL",17029,2019,2019,Atherosclerotic heart disease,30,50621,59
378,"Coles County, IL",17029,2019,2019,Congestive heart failure,14,50621,0
379,"Coles County, IL",17029,2019,2019,"Heart failure, unspecified",10,50621,0
380,"Coles County, IL",17029,2019,2019,"Stroke, not specified as haemorrhage or infarction",13,50621,0
381,"Coles County, IL",17029,2019,2019,"Chronic obstructive pulmonary disease, unspecified",34,50621,67
382,"Cook County, IL",17031,2016,2016,Enterocolitis due to Clostridium difficile,62,5203499,1
383,"Cook County, IL",17031,2016,2016,Gastroenteritis and colitis of unspecified origin,17,5203499,0
384,"Cook County, IL",17031,2016,2016,Septicaemia due to Staphylococcus aureus,16,5203499,0
385,"Cook County, IL",17031,2016,2016,Septicaemia due to other Gram-negative organisms,28,5203499,0
386,"Cook County, IL",17031,2016,2016,"Septicaemia, unspecified",559,5203499,10
387,"Cook County, IL",17031,2016,2016,"Bacterial infection, unspecified",10,5203499,0
388,"Cook County, IL",17031,2016,2016,Chronic viral hepatitis C,69,5203499,1
389,"Cook County, IL",17031,2016,2016,HIV disease resulting in other bacterial infections,10,5203499,0
390,"Cook County, IL",17031,2016,2016,HIV disease resulting in other malignant neoplasms,10,5203499,0
391,"Cook County, IL",17031,2016,2016,HIV disease resulting in multiple diseases classified elsewhere,11,5203499,0
392,"Cook County, IL",17031,2016,2016,HIV disease resulting in other specified conditions,31,5203499,0
393,"Cook County, IL",17031,2016,2016,Unspecified human immunodeficiency virus [HIV] disease,28,5203499,0
394,"Cook County, IL",17031,2016,2016,Other viral infections of unspecified site,12,5203499,0
395,"Cook County, IL",17031,2016,2016,"Tongue, unspecified - Malignant neoplasms",51,5203499,1
396,"Cook County, IL",17031,2016,2016,"Mouth, unspecified - Malignant neoplasms",24,5203499,0
397,"Cook County, IL",17031,2016,2016,"Tonsil, unspecified - Malignant neoplasms",22,5203499,0
398,"Cook County, IL",17031,2016,2016,"Oropharynx, unspecified - Malignant neoplasms",19,5203499,0
399,"Cook County, IL",17031,2016,2016,"Nasopharynx, unspecified - Malignant neoplasms",13,5203499,0
400,"Cook County, IL",17031,2016,2016,"Pharynx, unspecified - Malignant neoplasms",20,5203499,0
401,"Cook County, IL",17031,2016,2016,"Oesophagus, unspecified - Malignant neoplasms",208,5203499,4
402,"Cook County, IL",17031,2016,2016,Cardia - Malignant neoplasms,18,5203499,0
403,"Cook County, IL",17031,2016,2016,"Stomach, unspecified - Malignant neoplasms",236,5203499,4
404,"Cook County, IL",17031,2016,2016,Duodenum - Malignant neoplasms,12,5203499,0
405,"Cook County, IL",17031,2016,2016,Appendix - Malignant neoplasms,13,5203499,0
406,"Cook County, IL",17031,2016,2016,Sigmoid colon - Malignant neoplasms,10,5203499,0
407,"Cook County, IL",17031,2016,2016,"Colon, unspecified - Malignant neoplasms",661,5203499,12
408,"Cook County, IL",17031,2016,2016,Malignant neoplasm of rectosigmoid junction,40,5203499,0
409,"Cook County, IL",17031,2016,2016,Malignant neoplasm of rectum,120,5203499,2
410,"Cook County, IL",17031,2016,2016,"Anus, unspecified - Malignant neoplasms",11,5203499,0
411,"Cook County, IL",17031,2016,2016,Liver cell carcinoma - Malignant neoplasms,161,5203499,3
412,"Cook County, IL",17031,2016,2016,Intrahepatic bile duct carcinoma - Malignant neoplasms,137,5203499,2
413,"Cook County, IL",17031,2016,2016,"Liver, unspecified - Malignant neoplasms",139,5203499,2
414,"Cook County, IL",17031,2016,2016,Malignant neoplasm of gallbladder,41,5203499,0
415,"Cook County, IL",17031,2016,2016,Extrahepatic bile duct - Malignant neoplasms,11,5203499,0
416,"Cook County, IL",17031,2016,2016,"Pancreas, unspecified - Malignant neoplasms",647,5203499,12
417,"Cook County, IL",17031,2016,2016,Ill-defined sites within the digestive system - Malignant neoplasms,18,5203499,0
418,"Cook County, IL",17031,2016,2016,"Larynx, unspecified - Malignant neoplasms",64,5203499,1
419,"Cook County, IL",17031,2016,2016,"Upper lobe, bronchus or lung - Malignant neoplasms",14,5203499,0
420,"Cook County, IL",17031,2016,2016,"Bronchus or lung, unspecified - Malignant neoplasms",2149,5203499,41
421,"Cook County, IL",17031,2016,2016,"Bone and articular cartilage, unspecified - Malignant neoplasms",25,5203499,0
422,"Cook County, IL",17031,2016,2016,"Malignant melanoma of skin, unspecified - Malignant neoplasms",86,5203499,1
423,"Cook County, IL",17031,2016,2016,Skin of scalp and neck - Malignant neoplasms,16,5203499,0
424,"Cook County, IL",17031,2016,2016,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",20,5203499,0
425,"Cook County, IL",17031,2016,2016,"Mesothelioma, unspecified - Malignant neoplasms",20,5203499,0
426,"Cook County, IL",17031,2016,2016,"Peritoneum, unspecified - Malignant neoplasms",14,5203499,0
427,"Cook County, IL",17031,2016,2016,"Connective and soft tissue, unspecified - Malignant neoplasms",68,5203499,1
428,"Cook County, IL",17031,2016,2016,"Breast, unspecified - Malignant neoplasms",763,5203499,14
429,"Cook County, IL",17031,2016,2016,"Vulva, unspecified - Malignant neoplasms",11,5203499,0
430,"Cook County, IL",17031,2016,2016,"Cervix uteri, unspecified - Malignant neoplasms",73,5203499,1
431,"Cook County, IL",17031,2016,2016,Endometrium - Malignant neoplasms,126,5203499,2
432,"Cook County, IL",17031,2016,2016,"Malignant neoplasm of uterus, part unspecified",116,5203499,2
433,"Cook County, IL",17031,2016,2016,Malignant neoplasm of ovary,241,5203499,4
434,"Cook County, IL",17031,2016,2016,Malignant neoplasm of prostate,548,5203499,10
435,"Cook County, IL",17031,2016,2016,"Testis, unspecified - Malignant neoplasms",11,5203499,0
436,"Cook County, IL",17031,2016,2016,"Malignant neoplasm of kidney, except renal pelvis",213,5203499,4
437,"Cook County, IL",17031,2016,2016,"Bladder, unspecified - Malignant neoplasms",250,5203499,4
438,"Cook County, IL",17031,2016,2016,"Brain, unspecified - Malignant neoplasms",213,5203499,4
439,"Cook County, IL",17031,2016,2016,Malignant neoplasm of thyroid gland,31,5203499,0
440,"Cook County, IL",17031,2016,2016,"Adrenal gland, unspecified - Malignant neoplasms",10,5203499,0
441,"Cook County, IL",17031,2016,2016,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,12,5203499,0
442,"Cook County, IL",17031,2016,2016,Secondary malignant neoplasm of liver - Malignant neoplasms,34,5203499,0
443,"Cook County, IL",17031,2016,2016,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,45,5203499,0
444,"Cook County, IL",17031,2016,2016,Malignant neoplasm without specification of site,402,5203499,7
445,"Cook County, IL",17031,2016,2016,"Hodgkin disease, unspecified",14,5203499,0
446,"Cook County, IL",17031,2016,2016,Non-Hodgkin lymphoma small cleaved cell (diffuse),15,5203499,0
447,"Cook County, IL",17031,2016,2016,Non-Hodgkin lymphoma large cell (diffuse),50,5203499,1
448,"Cook County, IL",17031,2016,2016,Other and unspecified T-cell lymphomas - Malignant neoplasms,21,5203499,0
449,"Cook County, IL",17031,2016,2016,"B-cell lymphoma, unspecified - Malignant neoplasms",30,5203499,0
450,"Cook County, IL",17031,2016,2016,"Non-Hodgkin lymphoma, unspecified type",179,5203499,3
451,"Cook County, IL",17031,2016,2016,Multiple myeloma - Malignant neoplasms,181,5203499,3
452,"Cook County, IL",17031,2016,2016,Acute lymphoblastic leukaemia - Malignant neoplasms,22,5203499,0
453,"Cook County, IL",17031,2016,2016,Chronic lymphocytic leukaemia - Malignant neoplasms,50,5203499,1
454,"Cook County, IL",17031,2016,2016,Acute myeloid leukaemia - Malignant neoplasms,141,5203499,2
455,"Cook County, IL",17031,2016,2016,Chronic myeloid leukaemia - Malignant neoplasms,19,5203499,0
456,"Cook County, IL",17031,2016,2016,Other myeloid leukaemia - Malignant neoplasms,11,5203499,0
457,"Cook County, IL",17031,2016,2016,Acute leukaemia of unspecified cell type - Malignant neoplasms,28,5203499,0
458,"Cook County, IL",17031,2016,2016,"Leukaemia, unspecified - Malignant neoplasms",48,5203499,0
459,"Cook County, IL",17031,2016,2016,Malignant neoplasms of independent (primary) multiple sites,55,5203499,1
460,"Cook County, IL",17031,2016,2016,"Meninges, unspecified - Benign neoplasms",12,5203499,0
461,"Cook County, IL",17031,2016,2016,"Brain, unspecified - Uncertain neoplasms",38,5203499,0
462,"Cook County, IL",17031,2016,2016,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",90,5203499,1
463,"Cook County, IL",17031,2016,2016,Chronic myeloproliferative disease - Uncertain neoplasms,25,5203499,0
464,"Cook County, IL",17031,2016,2016,Sickle-cell anaemia without crisis,16,5203499,0
465,"Cook County, IL",17031,2016,2016,"Aplastic anaemia, unspecified",14,5203499,0
466,"Cook County, IL",17031,2016,2016,"Anaemia, unspecified",46,5203499,0
467,"Cook County, IL",17031,2016,2016,Disseminated intravascular coagulation [defibrination syndrome],13,5203499,0
468,"Cook County, IL",17031,2016,2016,"Coagulation defect, unspecified",18,5203499,0
469,"Cook County, IL",17031,2016,2016,"Sarcoidosis, unspecified",19,5203499,0
470,"Cook County, IL",17031,2016,2016,"Hypothyroidism, unspecified",21,5203499,0
471,"Cook County, IL",17031,2016,2016,"Insulin-dependent diabetes mellitus, with renal complications",10,5203499,0
472,"Cook County, IL",17031,2016,2016,"Insulin-dependent diabetes mellitus, without complications",11,5203499,0
473,"Cook County, IL",17031,2016,2016,"Non-insulin-dependent diabetes mellitus, with renal complications",74,5203499,1
474,"Cook County, IL",17031,2016,2016,"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications",13,5203499,0
475,"Cook County, IL",17031,2016,2016,"Non-insulin-dependent diabetes mellitus, with multiple complications",10,5203499,0
476,"Cook County, IL",17031,2016,2016,"Non-insulin-dependent diabetes mellitus, without complications",185,5203499,3
477,"Cook County, IL",17031,2016,2016,"Unspecified diabetes mellitus, with ketoacidosis",48,5203499,0
478,"Cook County, IL",17031,2016,2016,"Unspecified diabetes mellitus, with renal complications",199,5203499,3
479,"Cook County, IL",17031,2016,2016,"Unspecified diabetes mellitus, with peripheral circulatory complications",38,5203499,0
480,"Cook County, IL",17031,2016,2016,"Unspecified diabetes mellitus, with multiple complications",31,5203499,0
481,"Cook County, IL",17031,2016,2016,"Unspecified diabetes mellitus, without complications",511,5203499,9
482,"Cook County, IL",17031,2016,2016,Unspecified severe protein-energy malnutrition,40,5203499,0
