,County,County Code,Year,Year Code,Cause of death,Deaths,Population,Crude Rate
1565,"Cook County, IL",17031,2019,2019,"Congenital malformation of heart, unspecified",12,5150233,0
1566,"Cook County, IL",17031,2019,2019,"Down syndrome, unspecified",25,5150233,0
1567,"Cook County, IL",17031,2019,2019,Senility,17,5150233,0
1568,"Cook County, IL",17031,2019,2019,"Haemorrhage, not elsewhere classified",15,5150233,0
1569,"Cook County, IL",17031,2019,2019,Other lack of expected normal physiological development,95,5150233,1
1570,"Cook County, IL",17031,2019,2019,Other ill-defined and unspecified causes of mortality,158,5150233,3
1571,"Cook County, IL",17031,2019,2019,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",30,5150233,0
1572,"Cook County, IL",17031,2019,2019,Unspecified whether traffic or nontraffic accident,10,5150233,0
1573,"Cook County, IL",17031,2019,2019,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,71,5150233,1
1574,"Cook County, IL",17031,2019,2019,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",17,5150233,0
1575,"Cook County, IL",17031,2019,2019,Person injured in collision between other specified motor vehicles (traffic),47,5150233,0
1576,"Cook County, IL",17031,2019,2019,"Person injured in unspecified motor-vehicle accident, traffic",99,5150233,1
1577,"Cook County, IL",17031,2019,2019,Fall on and from stairs and steps,44,5150233,0
1578,"Cook County, IL",17031,2019,2019,Other fall from one level to another,10,5150233,0
1579,"Cook County, IL",17031,2019,2019,Other fall on same level,37,5150233,0
1580,"Cook County, IL",17031,2019,2019,Unspecified fall,256,5150233,5
1581,"Cook County, IL",17031,2019,2019,Drowning and submersion while in bath-tub,15,5150233,0
1582,"Cook County, IL",17031,2019,2019,Drowning and submersion while in natural water,14,5150233,0
1583,"Cook County, IL",17031,2019,2019,Inhalation and ingestion of food causing obstruction of respiratory tract,31,5150233,0
1584,"Cook County, IL",17031,2019,2019,Inhalation and ingestion of other objects causing obstruction of respiratory tract,41,5150233,0
1585,"Cook County, IL",17031,2019,2019,Unspecified threat to breathing,10,5150233,0
1586,"Cook County, IL",17031,2019,2019,Exposure to uncontrolled fire in building or structure,22,5150233,0
1587,"Cook County, IL",17031,2019,2019,Exposure to excessive natural cold,22,5150233,0
1588,"Cook County, IL",17031,2019,2019,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",12,5150233,0
1589,"Cook County, IL",17031,2019,2019,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",25,5150233,0
1590,"Cook County, IL",17031,2019,2019,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",794,5150233,15
1591,"Cook County, IL",17031,2019,2019,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",466,5150233,9
1592,"Cook County, IL",17031,2019,2019,Accidental poisoning by and exposure to alcohol,23,5150233,0
1593,"Cook County, IL",17031,2019,2019,Accidental poisoning by and exposure to other gases and vapours,11,5150233,0
1594,"Cook County, IL",17031,2019,2019,Exposure to unspecified factor causing fracture,10,5150233,0
1595,"Cook County, IL",17031,2019,2019,Exposure to unspecified factor causing other and unspecified injury,30,5150233,0
1596,"Cook County, IL",17031,2019,2019,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",38,5150233,0
1597,"Cook County, IL",17031,2019,2019,Intentional self-poisoning by and exposure to other gases and vapours,12,5150233,0
1598,"Cook County, IL",17031,2019,2019,"Intentional self-harm by hanging, strangulation and suffocation",194,5150233,3
1599,"Cook County, IL",17031,2019,2019,Intentional self-harm by handgun discharge,10,5150233,0
1600,"Cook County, IL",17031,2019,2019,Intentional self-harm by other and unspecified firearm discharge,121,5150233,2
1601,"Cook County, IL",17031,2019,2019,Intentional self-harm by sharp object,21,5150233,0
1602,"Cook County, IL",17031,2019,2019,Intentional self-harm by jumping from a high place,18,5150233,0
1603,"Cook County, IL",17031,2019,2019,Intentional self-harm by jumping or lying before moving object,24,5150233,0
1604,"Cook County, IL",17031,2019,2019,"Assault by hanging, strangulation and suffocation",10,5150233,0
1605,"Cook County, IL",17031,2019,2019,Assault by other and unspecified firearm discharge,561,5150233,10
1606,"Cook County, IL",17031,2019,2019,Assault by sharp object,30,5150233,0
1607,"Cook County, IL",17031,2019,2019,Assault by unspecified means,23,5150233,0
1608,"Cook County, IL",17031,2019,2019,"Drowning and submersion, undetermined intent",27,5150233,0
1609,"Cook County, IL",17031,2019,2019,Surgical operation with implant of artificial internal device,11,5150233,0
1610,"Cook County, IL",17031,2019,2019,"Surgical procedure, unspecified",10,5150233,0
