year,locationname,category,measure,data_value,totalpopulation,short_question_text
2018,17031140500,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",28.9,3679,Core preventive services for older men
2018,17031110300,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,67.2,5161,Dental Visit
2018,17031040600,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,30.8,2434,Sleep <7 hours
2017,17031140100,Prevention,Cholesterol screening among adults aged >=18 years,75.2,3729,Cholesterol Screening
2018,17031070101,Prevention,Cervical cancer screening among adult women aged 21-65 years,83.7,3796,Cervical Cancer Screening
2018,17031240200,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,28.1,1452,Binge Drinking
2018,17031250800,Prevention,Current lack of health insurance among adults aged 18-64 years,25.7,2488,Health Insurance
2018,17031040201,Health Outcomes,Arthritis among adults aged >=18 years,15.4,6218,Arthritis
2018,17031242600,Unhealthy Behaviors,Obesity among adults aged >=18 years,29.0,5831,Obesity
2018,17031050700,Prevention,Mammography use among women aged 50-74 years,81.5,1418,Mammography
2017,17031222500,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,61.2,1410,Taking BP Medication
2018,17031090100,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,76.5,3405,Annual Checkup
2018,17031110502,Health Outcomes,Coronary heart disease among adults aged >=18 years,5.1,3214,Coronary Heart Disease
2018,17031090100,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,19.1,3405,Physical Inactivity
2018,17031161000,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,8.1,1707,Physical Health
2018,17031110501,Health Outcomes,All teeth lost among adults aged >=65 years,8.1,4639,Teeth Loss
2017,17031160601,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,24.9,3490,High Cholesterol
2018,17031251000,Unhealthy Behaviors,Obesity among adults aged >=18 years,39.9,1181,Obesity
2018,17031020100,Unhealthy Behaviors,Current smoking among adults aged >=18 years,16.4,3965,Current Smoking
2017,17031240600,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,21.5,1457,High Cholesterol
2018,17031050200,Health Outcomes,Arthritis among adults aged >=18 years,16.9,4837,Arthritis
2018,17031060100,Prevention,Current lack of health insurance among adults aged 18-64 years,9.4,2569,Health Insurance
2017,17031050500,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,24.6,4754,High Cholesterol
2018,17031020400,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",30.4,4168,Core preventive services for older men
2018,17031061000,Health Outcomes,Chronic kidney disease among adults aged >=18 years,1.0,1647,Chronic Kidney Disease
2018,17031081700,Health Outcomes,Chronic kidney disease among adults aged >=18 years,1.3,3102,Chronic Kidney Disease
2018,17031130100,Health Outcomes,Arthritis among adults aged >=18 years,31.1,5133,Arthritis
2018,17031161300,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,12.3,4117,Physical Health
2018,17031060500,Health Outcomes,Chronic kidney disease among adults aged >=18 years,3.3,1309,Chronic Kidney Disease
2018,17031160700,Health Outcomes,Arthritis among adults aged >=18 years,18.8,5893,Arthritis
2018,17031081402,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,13.0,4243,Physical Inactivity
2018,17031170400,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,33.3,3870,Sleep <7 hours
2018,17031240700,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,23.4,1535,Binge Drinking
2018,17031210602,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,23.9,4683,Binge Drinking
2018,17031030706,Unhealthy Behaviors,Obesity among adults aged >=18 years,24.9,3599,Obesity
2018,17031251800,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,14.1,5112,Binge Drinking
2018,17031243500,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,6.4,2937,Physical Health
2018,17031030601,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,60.3,4012,Dental Visit
2018,17031230700,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,15.3,6364,Mental Health
2018,17031161300,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",25.2,4117,Core preventive services for older women
2018,17031140200,Prevention,Mammography use among women aged 50-74 years,77.4,5965,Mammography
2018,17031160601,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,4.1,3490,COPD
2018,17031241400,Prevention,Current lack of health insurance among adults aged 18-64 years,10.7,4595,Health Insurance
2018,17031071200,Health Outcomes,Current asthma among adults aged >=18 years,8.1,1906,Current Asthma
2017,17031242500,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,24.7,3438,High Cholesterol
2018,17031020702,Health Outcomes,All teeth lost among adults aged >=65 years,16.0,7194,Teeth Loss
2018,17031140601,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,5.7,2786,COPD
2018,17031031200,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,5.5,5648,Cancer (except skin)
2018,17031221100,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,13.1,4870,Mental Health
2018,17031170200,Health Outcomes,Coronary heart disease among adults aged >=18 years,5.1,3892,Coronary Heart Disease
2018,17031243000,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,7.8,2204,Physical Health
2018,17031061901,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",69.3,3433,Colorectal Cancer Screening
2018,17031051200,Health Outcomes,Stroke among adults aged >=18 years,1.0,1516,Stroke
2018,17031222700,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,70.3,2235,Annual Checkup
2018,17031160800,Unhealthy Behaviors,Current smoking among adults aged >=18 years,15.0,5148,Current Smoking
2018,17031080201,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,6.6,3287,Diabetes
2018,17031090200,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",31.9,6564,Core preventive services for older women
2018,17031243100,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,27.1,2242,Binge Drinking
2018,17031160602,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,11.9,3589,Mental Health
2018,17031100500,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",35.2,5779,Core preventive services for older men
2017,17031081500,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,23.9,4379,High Cholesterol
2018,17031060800,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",71.4,4837,Colorectal Cancer Screening
2018,17031081100,Health Outcomes,All teeth lost among adults aged >=65 years,4.9,3640,Teeth Loss
2018,17031210900,Health Outcomes,Chronic kidney disease among adults aged >=18 years,2.2,3068,Chronic Kidney Disease
2018,17031020802,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,13.2,6963,Mental Health
2018,17031061200,Prevention,Current lack of health insurance among adults aged 18-64 years,8.2,1889,Health Insurance
2018,17031222600,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,5.7,1602,Diabetes
2018,17031160601,Health Outcomes,Coronary heart disease among adults aged >=18 years,3.4,3490,Coronary Heart Disease
2018,17031242400,Health Outcomes,Stroke among adults aged >=18 years,1.7,2764,Stroke
2018,17031071600,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,73.2,1783,Annual Checkup
2018,17031221500,Health Outcomes,Stroke among adults aged >=18 years,2.0,2829,Stroke
2018,17031240900,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,28.5,1182,Physical Inactivity
2018,17031242900,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,77.7,1670,Dental Visit
2018,17031100700,Health Outcomes,Current asthma among adults aged >=18 years,8.3,4826,Current Asthma
2018,17031140301,Prevention,Mammography use among women aged 50-74 years,76.6,2891,Mammography
2018,17031050600,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,79.2,2071,Dental Visit
2018,17031030702,Prevention,Cervical cancer screening among adult women aged 21-65 years,83.1,1630,Cervical Cancer Screening
2017,17031242800,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,67.1,1436,Taking BP Medication
2018,17031110300,Health Outcomes,Current asthma among adults aged >=18 years,9.0,5161,Current Asthma
2018,17031010202,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,13.9,2818,Mental Health
2018,17031160900,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",34.3,2405,Core preventive services for older men
2018,17031031900,Health Outcomes,All teeth lost among adults aged >=65 years,5.9,2304,Teeth Loss
2018,17031110400,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,10.8,4352,Mental Health
2018,17031161100,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,76.0,1861,Dental Visit
2018,17031251900,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,17.9,5731,Diabetes
2018,17031051200,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",33.9,1516,Core preventive services for older women
2018,17031030601,Health Outcomes,Arthritis among adults aged >=18 years,23.4,4012,Arthritis
2018,17031161300,Prevention,Current lack of health insurance among adults aged 18-64 years,26.2,4117,Health Insurance
2018,17031251400,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,15.8,3983,Binge Drinking
2018,17031241100,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,3.1,3682,COPD
2018,17031110400,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,21.0,4352,Physical Inactivity
2018,17031062400,Health Outcomes,All teeth lost among adults aged >=65 years,3.9,1421,Teeth Loss
2018,17031170900,Unhealthy Behaviors,Obesity among adults aged >=18 years,29.7,1713,Obesity
2018,17031030500,Health Outcomes,All teeth lost among adults aged >=65 years,6.6,6395,Teeth Loss
2018,17031081402,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,30.5,4243,Sleep <7 hours
2018,17031150501,Prevention,Current lack of health insurance among adults aged 18-64 years,15.2,3648,Health Insurance
2018,17031020602,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",55.5,4340,Colorectal Cancer Screening
2018,17031071300,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,4.4,3513,Cancer (except skin)
2017,17031030601,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,32.1,4012,High Cholesterol
2018,17031250300,Prevention,Current lack of health insurance among adults aged 18-64 years,25.5,4725,Health Insurance
2018,17031050700,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,3.7,1418,Diabetes
2018,17031243100,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,74.3,2242,Dental Visit
2018,17031240500,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,66.7,2251,Annual Checkup
2017,17031040100,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,67.4,3985,Taking BP Medication
2017,17031160502,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,63.2,3550,Taking BP Medication
2018,17031250800,Prevention,Mammography use among women aged 50-74 years,82.4,2488,Mammography
2018,17031062300,Prevention,Cervical cancer screening among adult women aged 21-65 years,87.1,1513,Cervical Cancer Screening
2018,17031241200,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,73.8,1696,Dental Visit
2018,17031070500,Unhealthy Behaviors,Obesity among adults aged >=18 years,20.5,2928,Obesity
2018,17031210800,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,3.4,1196,COPD
2018,17031020802,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,11.5,6963,Diabetes
